source_ref_id,repo_relative_path,windows_absolute_path,document_sha256,heading,start_line,end_line,anchor_excerpt,anchor_hash,source_type,authority_level,why_relevant,last_verified
SRCREF-01573,docs/final/FINAL_KNOWN_GAPS.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_KNOWN_GAPS.csv,083a5e63e14221b461dab67f10fe5939126d9c84d333a09d449d91b99f950024,,12,12,"GAP-011,DATA,Officiating/private-resource/proprietary charting gaps,Universal free symmetric history remains unavailable,Keep experimental/uncertain or optional licensed; do not synthesize values,P2",420257d75d98781ce3d1cfd9e1aea3b36d7deb758021c8319768e750ce3b52ac,csv,FINAL_CURRENT,Authoritative registry row for GAP-011,2026-08-09
SRCREF-01574,docs/final/FINAL_KNOWN_GAPS.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_KNOWN_GAPS.csv,083a5e63e14221b461dab67f10fe5939126d9c84d333a09d449d91b99f950024,,13,13,"GAP-012,OPERATIONS,Forecast freshness SLA,THR-010 remains evidence-driven/TBD,Measure real weekly operations and set SLA from observed cadence/reliability,P2",04d20d94ad3e4292ee896319fe2e5b231dd6cac994ee35fc421117d3d5995cf9,csv,FINAL_CURRENT,Authoritative registry row for GAP-012,2026-08-09
SRCREF-01575,docs/final/FINAL_KNOWN_GAPS.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_KNOWN_GAPS.csv,083a5e63e14221b461dab67f10fe5939126d9c84d333a09d449d91b99f950024,,14,14,"GAP-013,RESEARCH,Advanced challengers,Neural/sequence/graph candidates intentionally not executed,""Admit only after baseline saturation, data sufficiency and resource gates pass"",P3",77210b1a02f6f8e7afffa994ea975ee4dfd6f907974bfa178cd02a51a8473af5,csv,FINAL_CURRENT,Authoritative registry row for GAP-013,2026-08-09
SRCREF-01576,docs/final/FINAL_KNOWN_GAPS.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_KNOWN_GAPS.csv,083a5e63e14221b461dab67f10fe5939126d9c84d333a09d449d91b99f950024,,15,15,"GAP-014,RESEARCH,Live/in-game system,Live source/replay implementation remains deferred,Keep isolated from pregame system; build only after pregame maturity,P3",b63b1c7f0cf3bddafaf0d90014d5cbe8a2bd12df903c113d15d2be4d011e8f65,csv,FINAL_CURRENT,Authoritative registry row for GAP-014,2026-08-09
SRCREF-01577,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,2,2,"RISK-001,Temporal leakage from season/future/postgame fields,CRITICAL,HIGH,W08 PIT contracts/tests; feature temporal classes; protected leakage battery,OPEN,MULTI,OPEN_HANDOFF",20261f3190be21d5f5bd46a7fba5d5df65f5225dadfed0cafe8a8078c8be7c99,csv,FINAL_CURRENT,Authoritative registry row for RISK-001,2026-08-08
SRCREF-01578,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,3,3,"RISK-002,Closing-line or realized-weather hindsight contaminates earlier snapshots,CRITICAL,HIGH,Immutable timestamped market/weather evidence and cutoffs,OPEN,MULTI,OPEN_HANDOFF",b31aed84a24232fff59db57bb1a89a6c891ddb72a322440d3689a6ff751c1ccf,csv,FINAL_CURRENT,Authoritative registry row for RISK-002,2026-08-08
SRCREF-01579,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,4,4,"RISK-003,Cross-source entity-resolution errors merge/split wrong player/team/game,HIGH,HIGH,""Canonical IDs, source maps, confidence, contract tests and unresolved queue"",OPEN,MULTI,OPEN_HANDOFF",d1ed159bede1b60737bab7bd6cd2c9651300bacc70f3e79c6c04744e70bf9fe8,csv,FINAL_CURRENT,Authoritative registry row for RISK-003,2026-08-08
SRCREF-01580,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,5,5,"RISK-004,Historical injury/depth evidence sparse or retrospective,HIGH,HIGH,""Evidence confidence, snapshot acquisition, missingness/uncertainty; do not invent"",OPEN,MULTI,OPEN_HANDOFF",6b433305b28148c4014611e4f0ee1ab97cbc8549253d59069ad2bc4a862d1bb1,csv,FINAL_CURRENT,Authoritative registry row for RISK-004,2026-08-08
SRCREF-01581,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,6,6,"RISK-005,Feature selection overfits protected validation periods,HIGH,MEDIUM,""Nested/rolling evaluation, holdout protection, stability and family ablations"",OPEN,MULTI,OPEN_HANDOFF",59797eb62184b7a4924f7b4c28412f5690406fbb6fc86707a88009133e8da679,csv,FINAL_CURRENT,Authoritative registry row for RISK-005,2026-08-08
SRCREF-01582,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,7,7,"RISK-006,BAS learns fan narrative/noise instead of persistent A&M effect,HIGH,MEDIUM,""General underperformance baseline, Aggie Excess, cross-fit labels, significance/regime tests"",OPEN,MULTI,OPEN_HANDOFF",b0bd284fe297625391fa7b0804eb64165d7127b6e75466338be4c019e1133398,csv,FINAL_CURRENT,Authoritative registry row for RISK-006,2026-08-08
SRCREF-01583,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,8,8,"RISK-007,A&M specialization overfits small sample,HIGH,HIGH,""National foundation, shrinkage, peer cohorts, A&M weighting only when walk-forward improves"",OPEN,MULTI,OPEN_HANDOFF",bf21dfe81668c6f8c0e695cb5b3d07a76b28cfb3013de6d03461e6c164e690c4,csv,FINAL_CURRENT,Authoritative registry row for RISK-007,2026-08-08
SRCREF-01584,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,9,9,"RISK-008,Resource features double-count talent/coaching/roster advantages,MEDIUM,HIGH,""Ablations, residual/resource-efficiency designs, feature redundancy analysis"",OPEN,MULTI,OPEN_HANDOFF",a1191417421f0dd1d35e399eeef6739779ee82c6989b89027029efa26bce5170,csv,FINAL_CURRENT,Authoritative registry row for RISK-008,2026-08-08
SRCREF-01585,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,10,10,"RISK-009,Private-school financial missingness creates systematic bias,MEDIUM,HIGH,""Universal EADA baseline, enriched public lane, explicit missingness; no fabricated values"",OPEN,MULTI,OPEN_HANDOFF",8c78aab53d01e606197c0e5da69d23a1df538a445fe1b6039dd77abb18b46adb,csv,FINAL_CURRENT,Authoritative registry row for RISK-009,2026-08-08
SRCREF-01586,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,11,11,"RISK-010,PFF or commercial source dependency blocks reproducibility,LOW,HIGH,PFF deferred/optional; core must operate without it,OPEN,MULTI,OPEN_HANDOFF",a4e22f05933058bc77a51c387e3b2d5846d2efdf3f7cf0a2ba80a17abca32176,csv,FINAL_CURRENT,Authoritative registry row for RISK-010,2026-08-08
SRCREF-01587,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,12,12,"RISK-011,Public API/schema/rate-limit changes break ingestion,HIGH,MEDIUM,""Wave06 source audit, versioned contracts, fallbacks, source risk register"",OPEN,MULTI,OPEN_HANDOFF",967d0d34824b768eef2a1b2b31b63dc20a5ac8d8f41bd7e08eef917132443622,csv,FINAL_CURRENT,Authoritative registry row for RISK-011,2026-08-08
SRCREF-01588,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,13,13,"RISK-012,Licensing/redistribution uncertainty exposes public repo risk,HIGH,MEDIUM,Source governance registry; local-only raw default when uncertain,OPEN,MULTI,OPEN_HANDOFF",c741f23beb05dde0fa7510e27b3b2d69ec7c8abfcb4236fc37b1b2c30d0c02c9,csv,FINAL_CURRENT,Authoritative registry row for RISK-012,2026-08-08
SRCREF-01589,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,14,14,"RISK-013,Root recon PACK_MANIFEST self-entry appears corrupt,LOW,LOW,Use authoritative final manifests; document single self-reference mismatch; do not infer broader corruption,OPEN,MULTI,OPEN_HANDOFF",ca73d60e9cbb9cab178b964960df26f5e201866f15ead3367ee7b3f223188ec8,csv,FINAL_CURRENT,Authoritative registry row for RISK-013,2026-08-08
SRCREF-01590,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,15,15,"RISK-014,Source-chat ZIP archive order causes chronology inversion,MEDIUM,HIGH,Numeric 001→020 sorting is explicit Wave01/next-session rule,OPEN,MULTI,OPEN_HANDOFF",bd2e70adf650c2b7c6746ca26b04cb5cf1c254701ba27b310cddb6a6241b4b23,csv,FINAL_CURRENT,Authoritative registry row for RISK-014,2026-08-08
SRCREF-01591,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,16,16,"RISK-015,Host filename suffix causes false pack mismatch,LOW,MEDIUM,""Validate content/internal edition/hash, not exact copy filename"",OPEN,MULTI,OPEN_HANDOFF",9b98ce58d4724f1fe14c0ee23c4852f6804fe3d41f567ff59853c1ce42844479,csv,FINAL_CURRENT,Authoritative registry row for RISK-015,2026-08-08
SRCREF-01592,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,17,17,"RISK-016,Complex model architecture adds cost without predictive gain,MEDIUM,MEDIUM,Simple baselines/champion; complexity must win evidence-backed comparison,OPEN,MULTI,OPEN_HANDOFF",59ce23178fb2dab822ca9de1d4a5ee57fe8467c8a254bd3df979edd4a1c21c04,csv,FINAL_CURRENT,Authoritative registry row for RISK-016,2026-08-08
SRCREF-01593,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,18,18,"RISK-017,FCS/lower-division recursion explodes scope,MEDIUM,MEDIUM,FBS/FCS hierarchy and coarse lower-division priors with uncertainty,OPEN,MULTI,OPEN_HANDOFF",30427fc1aa792964e1ccd6793476cc77b8b0141a0345d937f11c2da3178f9d70,csv,FINAL_CURRENT,Authoritative registry row for RISK-017,2026-08-08
SRCREF-01594,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,19,19,"RISK-018,Coach effects confounded by players/co-staff/scheme/opponents,HIGH,HIGH,Residual/hierarchical role-conditioned models and uncertainty,OPEN,MULTI,OPEN_HANDOFF",2c90ce7689a463ef6f76dba6ea4ee3dc59ea048a6e727cec4d2ae32c2c05952b,csv,FINAL_CURRENT,Authoritative registry row for RISK-018,2026-08-08
SRCREF-01595,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,20,20,"RISK-019,Home-field effect confounded by team quality,MEDIUM,HIGH,Neutral-equivalent residual and shrinkage; no raw home win percentage,OPEN,MULTI,OPEN_HANDOFF",975b9aba7128c847431c2a89bf2db7bee61b679f9097da4db04b4a969dab5dd3,csv,FINAL_CURRENT,Authoritative registry row for RISK-019,2026-08-08
SRCREF-01596,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,21,21,"RISK-020,Transfer translation uses simplistic conference stereotype,MEDIUM,MEDIUM,Same-player cohorts + continuous opponent/context strength + uncertainty,OPEN,MULTI,OPEN_HANDOFF",febaf4d7b124ea63bc65fc3f6d01cb327ea5fc657ef4fd6a3d6c4bcbf49b391b,csv,FINAL_CURRENT,Authoritative registry row for RISK-020,2026-08-08
SRCREF-01597,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,22,22,"RISK-021,Model outputs contradict score/margin/win/BAS relationships,HIGH,MEDIUM,Joint-score/simulation coherence contract and consistency tests,OPEN,MULTI,OPEN_HANDOFF",8be5c400745795d3e15c1882f9e48d6c4d7689c4daeef5f83c3f11fe7b0c51c1,csv,FINAL_CURRENT,Authoritative registry row for RISK-021,2026-08-08
SRCREF-01598,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,23,23,"RISK-022,Autonomous agent modifies judging rules or hides bad results,CRITICAL,MEDIUM,Protected immutable validation/promotion/ground-truth governance,OPEN,MULTI,OPEN_HANDOFF",a23ec4657d044d442e17dbad1a7a865a7d9c6c988a5226909bbfeadaf333ea01,csv,FINAL_CURRENT,Authoritative registry row for RISK-022,2026-08-08
SRCREF-01599,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,24,24,"RISK-023,RAM pressure from raw PBP/feature matrices destabilizes local pipeline,MEDIUM,MEDIUM,""Parquet partitioning, DuckDB/Polars lazy processing, caches, bounded concurrency"",OPEN,MULTI,OPEN_HANDOFF",549e49fc28cc946aa81f66b292c02e9cf70c959729740b38a89ec6476667b406,csv,FINAL_CURRENT,Authoritative registry row for RISK-023,2026-08-08
SRCREF-01600,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,25,25,"RISK-024,Repository grows through duplication rather than refinement,MEDIUM,MEDIUM,""Active redundancy-removal mandate, change logs, file-purpose reviews"",OPEN,MULTI,OPEN_HANDOFF",bc0e90f368b59778260a2f1eeab44a534e4b03c3f778231246d9024c64d45356,csv,FINAL_CURRENT,Authoritative registry row for RISK-024,2026-08-08
SRCREF-01601,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,26,26,"RISK-025,Recon samples mistaken for full data coverage/performance,HIGH,HIGH,Explicit sample-vs-population rule and full-data profiling contract,OPEN,MULTI,OPEN_HANDOFF",2b7c8324134ad6eb0916e86bb612c949e561e3184d21f51cd27113238529c8ab,csv,FINAL_CURRENT,Authoritative registry row for RISK-025,2026-08-08
SRCREF-01602,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,27,27,"RISK-026,Current source status becomes stale before implementation,HIGH,MEDIUM,Wave06 fresh research and Wave24 refresh,OPEN,MULTI,OPEN_HANDOFF",b6aa4fa38caf654ac0ad9da299753b778588a2b8e0650d9991a2dfa9395cf77b,csv,FINAL_CURRENT,Authoritative registry row for RISK-026,2026-08-08
SRCREF-01603,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,28,28,"RISK-027,Rule changes alter feature semantics across eras,MEDIUM,MEDIUM,Effective-dated rule registry and versioned definitions,OPEN,MULTI,OPEN_HANDOFF",7dec19caff99e86da5ee0aabb651b952a7403a0560d4815fd05828ca43ac3fa3,csv,FINAL_CURRENT,Authoritative registry row for RISK-027,2026-08-08
SRCREF-01604,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,29,29,"RISK-028,Mirrored game rows leak across folds,CRITICAL,MEDIUM,Canonical game grouping and split-safety tests,OPEN,MULTI,OPEN_HANDOFF",501b2af0e040bb078a56e79b51ab22fcef5ffa5e0f5ce6d159bd61d82ce660fe,csv,FINAL_CURRENT,Authoritative registry row for RISK-028,2026-08-08
SRCREF-01605,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,30,30,"RISK-029,Unsafe ZIP member path escapes extraction directory,HIGH,LOW,Verify archive paths before extraction and use safe_extract helper,MITIGATED_W02,MULTI,CONTROL_PRESENT_MONITOR",bf961f2a8478b111fe77452a797b807e6ec4f4393a40f14cc9199550f4e8aa19,csv,FINAL_CURRENT,Authoritative registry row for RISK-029,2026-08-08
SRCREF-01606,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,31,31,"RISK-030,Repository/pack manifests become self-referential or nondeterministic,HIGH,MEDIUM,Exclude manifest/hash files; sorted hashing; fixed ZIP metadata; pair validation,MITIGATED_W02,MULTI,CONTROL_PRESENT_MONITOR",5d441b0b477ccf8bfbe87e354dbf38e783929d7ea74a222040fdf2bf734fe3e5,csv,FINAL_CURRENT,Authoritative registry row for RISK-030,2026-08-08
SRCREF-01607,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,32,32,"RISK-031,Parallel Codex worktrees collide on shared unfrozen contracts,HIGH,MEDIUM,""Explicit worktree policy, protected/shared file ownership and focused task packets"",OPEN,MULTI,OPEN_HANDOFF",4cbfe1cec0b51c889aab3b2b92a3251e8fe8744e726449df4c0a3a17615b4b91,csv,FINAL_CURRENT,Authoritative registry row for RISK-031,2026-08-08
SRCREF-01608,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,33,33,"RISK-032,Wave02 prematurely freezes domain/service architecture,MEDIUM,MEDIUM,Minimal src scaffold; defer football/service boundaries to W03,MITIGATED_W02,W02-W03,CONTROL_PRESENT_MONITOR",d9787ab4e44fc23e11212b2bba8b0d557510698922e7a2b8847dc4d28eff84c1,csv,FINAL_CURRENT,Authoritative registry row for RISK-032,2026-08-08
SRCREF-01609,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,34,34,"RISK-033,Local and CI validation behavior diverges,MEDIUM,MEDIUM,CI calls same Python validation/tests used locally,MITIGATED_W02,W02-W23,CONTROL_PRESENT_MONITOR",61818615e811ea045c77e619424ea4b1f4f7eacc63674d327b21f81a8cece115,csv,FINAL_CURRENT,Authoritative registry row for RISK-033,2026-08-08
SRCREF-01610,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,35,35,"RISK-034,Windows path or line-ending differences break tooling,MEDIUM,MEDIUM,""pathlib, gitattributes/editorconfig, Windows/Linux CI"",OPEN,MULTI,OPEN_HANDOFF",ec5fff0656786d95ac037aa227532b9bdccd6a7b48aa99f09672cbdfdb09e0f7,csv,FINAL_CURRENT,Authoritative registry row for RISK-034,2026-08-08
SRCREF-01611,docs/final/FINAL_RISK_REGISTER.csv,C:\BatteredAggieSyndrome\docs\final\FINAL_RISK_REGISTER.csv,7a457115461d50c4279c20a453303038946024d90f25719b32b68587384157fd,,36,36,"RISK-035,Credentials or large local artifacts enter cumulative ZIP,HIGH,MEDIUM,""Secret scan, forbidden-artifact scan, gitignore and strict packaging validation"",OPEN,MULTI,OPEN_HANDOFF",c05c3984b9284e2e940ab98c183f8f0fe5cb0bc6b22771ee4b54839fde5e1e13,csv,FINAL_CURRENT,Authoritative registry row for RISK-035,2026-08-08
