local_id,jira_key,import_id,issue_type,summary,parent,epic,phase,priority,workflow_state,maturity_before,maturity_after,evidence_state,ready,blocked_by,critical_path,component,execution_lane,execution_mode,historical_classification,owner_wave,read_file_count,touch_file_count,source_ids,primary_source_refs,canonical_record,generated_markdown
TASK-113,BAT-216,100216,Task,[TASK-113] Implement BAS label/model interface starter,EPIC-020,EPIC-020,PHASE-3,P1,DONE,DESIGN_ONLY,FUNCTIONAL_STARTER,VERIFIED,false,TASK-104,false,bas-science,SOLO_WORKTREE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W20,3,1,TASK-113,SRCREF-00146;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-113_implement_bas_label_model_interface_starter.json,jira/issues/tasks/TASK-113_implement_bas_label_model_interface_starter.md
TASK-114,BAT-217,100217,Task,[TASK-114] Integrate A&M/BAS output into forecast snapshot contract,EPIC-020,EPIC-020,PHASE-3,P1,DONE,DESIGN_ONLY,FUNCTIONAL_STARTER,VERIFIED,false,TASK-112;TASK-113,false,bas-science,SOLO_WORKTREE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W20,3,1,TASK-114,SRCREF-00147;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-114_integrate_a_and_m_bas_output_into_forecast_snapshot_contract.json,jira/issues/tasks/TASK-114_integrate_a_and_m_bas_output_into_forecast_snapshot_contract.md
TASK-115,BAT-218,100218,Task,[TASK-115] Pass A&M/BAS starter integration gate,EPIC-020,EPIC-020,PHASE-3,P1,DONE,DESIGN_ONLY,FUNCTIONAL_STARTER,VERIFIED,false,TASK-110;TASK-114,true,bas-science,PROTECTED_GATE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W20,3,1,TASK-115,SRCREF-00148;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-115_pass_a_and_m_bas_starter_integration_gate.json,jira/issues/tasks/TASK-115_pass_a_and_m_bas_starter_integration_gate.md
TASK-116,BAT-219,100219,Task,[TASK-116] Freeze model target schemas and label semantics,EPIC-021,EPIC-021,PHASE-4,P1,DONE,DESIGN_ONLY,CONTRACT_DEFINED,VERIFIED,false,TASK-099;TASK-104,false,modeling,SHARED_CONTRACT,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W16,3,1,TASK-116,SRCREF-00149;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-116_freeze_model_target_schemas_and_label_semantics.json,jira/issues/tasks/TASK-116_freeze_model_target_schemas_and_label_semantics.md
TASK-117,BAT-220,100220,Task,[TASK-117] Compare joint-score/margin statistical families,EPIC-021,EPIC-021,PHASE-4,P1,DONE,DESIGN_ONLY,CONTRACT_DEFINED,VERIFIED,false,TASK-116,false,release-readiness,SOLO_WORKTREE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W16,3,1,TASK-117,SRCREF-00150;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-117_compare_joint_score_margin_statistical_families.json,jira/issues/tasks/TASK-117_compare_joint_score_margin_statistical_families.md
TASK-118,BAT-221,100221,Task,[TASK-118] Define coherent win/score/margin derivation contract,EPIC-021,EPIC-021,PHASE-4,P1,DONE,DESIGN_ONLY,CONTRACT_DEFINED,VERIFIED,false,TASK-117,false,modeling,SOLO_WORKTREE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W16,3,1,TASK-118,SRCREF-00151;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-118_define_coherent_win_score_margin_derivation_contract.json,jira/issues/tasks/TASK-118_define_coherent_win_score_margin_derivation_contract.md
TASK-119,BAT-222,100222,Task,[TASK-119] Define Monte Carlo/scenario engine interfaces,EPIC-021,EPIC-021,PHASE-4,P1,DONE,DESIGN_ONLY,CONTRACT_DEFINED,VERIFIED,false,TASK-052;TASK-070;TASK-118,false,modeling,SOLO_WORKTREE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W16,3,1,TASK-119,SRCREF-00152;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-119_define_monte_carlo_scenario_engine_interfaces.json,jira/issues/tasks/TASK-119_define_monte_carlo_scenario_engine_interfaces.md
TASK-120,BAT-223,100223,Task,[TASK-120] Define player/weather scenario propagation,EPIC-021,EPIC-021,PHASE-4,P1,DONE,DESIGN_ONLY,CONTRACT_DEFINED,VERIFIED,false,TASK-119,false,player-context-intelligence,SOLO_WORKTREE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W16,3,1,TASK-120,SRCREF-00153;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-120_define_player_weather_scenario_propagation.json,jira/issues/tasks/TASK-120_define_player_weather_scenario_propagation.md
TASK-121,BAT-224,100224,Task,[TASK-121] Freeze model/joint-score architecture candidates,EPIC-021,EPIC-021,PHASE-4,P1,DONE,DESIGN_ONLY,CONTRACT_DEFINED,VERIFIED,false,TASK-118;TASK-120,true,modeling,PROTECTED_GATE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W16,3,1,TASK-121,SRCREF-00154;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-121_freeze_model_joint_score_architecture_candidates.json,jira/issues/tasks/TASK-121_freeze_model_joint_score_architecture_candidates.md
TASK-122,BAT-225,100225,Task,[TASK-122] Define epistemic/aleatoric/data uncertainty interface,EPIC-022,EPIC-022,PHASE-4,P1,DONE,DESIGN_ONLY,CONTRACT_DEFINED,VERIFIED,false,TASK-121,false,modeling,SOLO_WORKTREE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W16,3,1,TASK-122,SRCREF-00155;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-122_define_epistemic_aleatoric_data_uncertainty_interface.json,jira/issues/tasks/TASK-122_define_epistemic_aleatoric_data_uncertainty_interface.md
TASK-123,BAT-226,100226,Task,[TASK-123] Define OOD/model-disagreement detection candidates,EPIC-022,EPIC-022,PHASE-4,P1,DONE,DESIGN_ONLY,CONTRACT_DEFINED,VERIFIED,false,TASK-122,false,modeling,SOLO_WORKTREE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W16,3,1,TASK-123,SRCREF-00156;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-123_define_ood_model_disagreement_detection_candidates.json,jira/issues/tasks/TASK-123_define_ood_model_disagreement_detection_candidates.md
TASK-124,BAT-227,100227,Task,[TASK-124] Define pure-football forecast lane,EPIC-022,EPIC-022,PHASE-4,P1,DONE,DESIGN_ONLY,CONTRACT_DEFINED,VERIFIED,false,TASK-121,false,modeling,SOLO_WORKTREE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W16,3,1,TASK-124,SRCREF-00157;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-124_define_pure_football_forecast_lane.json,jira/issues/tasks/TASK-124_define_pure_football_forecast_lane.md
TASK-125,BAT-228,100228,Task,[TASK-125] Define timestamp-safe market-augmented lane,EPIC-022,EPIC-022,PHASE-4,P1,DONE,DESIGN_ONLY,CONTRACT_DEFINED,VERIFIED,false,TASK-015;TASK-121,false,pit-temporal,SOLO_WORKTREE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W16,3,1,TASK-125,SRCREF-00158;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-125_define_timestamp_safe_market_augmented_lane.json,jira/issues/tasks/TASK-125_define_timestamp_safe_market_augmented_lane.md
TASK-126,BAT-229,100229,Task,[TASK-126] Freeze uncertainty/OOD/market protected benchmark protocol,EPIC-022,EPIC-022,PHASE-4,P1,DONE,DESIGN_ONLY,CONTRACT_DEFINED,VERIFIED,false,TASK-123;TASK-124;TASK-125;TASK-128;TASK-129,false,validation-promotion,PROTECTED_GATE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W17,3,2,TASK-126,SRCREF-00159;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-126_freeze_uncertainty_ood_market_protected_benchmark_protocol.json,jira/issues/tasks/TASK-126_freeze_uncertainty_ood_market_protected_benchmark_protocol.md
TASK-127,BAT-230,100230,Task,[TASK-127] Freeze uncertainty/market promotion and warning decision rules,EPIC-022,EPIC-022,PHASE-4,P1,DONE,DESIGN_ONLY,CONTRACT_DEFINED,VERIFIED,false,TASK-126,true,validation-promotion,PROTECTED_GATE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W17,3,1,TASK-127,SRCREF-00160;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-127_freeze_uncertainty_market_promotion_and_warning_decision_rules.json,jira/issues/tasks/TASK-127_freeze_uncertainty_market_promotion_and_warning_decision_rules.md
TASK-128,BAT-231,100231,Task,[TASK-128] Freeze walk-forward/protected-period split specification,EPIC-023,EPIC-023,PHASE-4,P1,DONE,DESIGN_ONLY,CONTRACT_DEFINED,VERIFIED,false,TASK-121,false,validation-promotion,PROTECTED_GATE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W17,3,3,TASK-128,SRCREF-00161;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-128_freeze_walk_forward_protected_period_split_specification.json,jira/issues/tasks/TASK-128_freeze_walk_forward_protected_period_split_specification.md
TASK-129,BAT-232,100232,Task,[TASK-129] Implement proper scoring/calibration/error metrics,EPIC-023,EPIC-023,PHASE-4,P1,DONE,DESIGN_ONLY,CONTRACT_DEFINED,VERIFIED,false,TASK-128,false,modeling,SOLO_WORKTREE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W17,3,1,TASK-129,SRCREF-00162;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-129_implement_proper_scoring_calibration_error_metrics.json,jira/issues/tasks/TASK-129_implement_proper_scoring_calibration_error_metrics.md
TASK-130,BAT-233,100233,Task,[TASK-130] Define subgroup/A&M/early-season/injury/travel scorecards,EPIC-023,EPIC-023,PHASE-4,P1,DONE,DESIGN_ONLY,CONTRACT_DEFINED,VERIFIED,false,TASK-128,false,validation-promotion,SOLO_WORKTREE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W17,3,1,TASK-130,SRCREF-00163;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-130_define_subgroup_a_and_m_early_season_injury_travel_scorecards.json,jira/issues/tasks/TASK-130_define_subgroup_a_and_m_early_season_injury_travel_scorecards.md
TASK-131,BAT-234,100234,Task,[TASK-131] Freeze evidence-backed promotion threshold methodology,EPIC-023,EPIC-023,PHASE-4,P1,DONE,DESIGN_ONLY,CONTRACT_DEFINED,VERIFIED,false,TASK-040;TASK-129;TASK-130,false,validation-promotion,SHARED_CONTRACT,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W17,3,2,TASK-131,SRCREF-00164;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-131_freeze_evidence_backed_promotion_threshold_methodology.json,jira/issues/tasks/TASK-131_freeze_evidence_backed_promotion_threshold_methodology.md
TASK-132,BAT-235,100235,Task,[TASK-132] Implement fail-closed champion/challenger decision gate contract,EPIC-023,EPIC-023,PHASE-4,P1,DONE,DESIGN_ONLY,CONTRACT_DEFINED,VERIFIED,false,TASK-131,false,validation-promotion,PROTECTED_GATE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W17,3,3,TASK-132,SRCREF-00165;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-132_implement_fail_closed_champion_challenger_decision_gate_contract.json,jira/issues/tasks/TASK-132_implement_fail_closed_champion_challenger_decision_gate_contract.md
TASK-133,BAT-236,100236,Task,[TASK-133] Freeze W17 validation/promotion science protocol gate,EPIC-023,EPIC-023,PHASE-4,P1,DONE,DESIGN_ONLY,CONTRACT_DEFINED,VERIFIED,false,TASK-110;TASK-127;TASK-132,true,validation-promotion,PROTECTED_GATE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W17,3,2,TASK-133,SRCREF-00166;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-133_freeze_w17_validation_promotion_science_protocol_gate.json,jira/issues/tasks/TASK-133_freeze_w17_validation_promotion_science_protocol_gate.md
TASK-134,BAT-237,100237,Task,[TASK-134] Define experiment identity/config/data/model lineage schema,EPIC-024,EPIC-024,PHASE-4,P1,DONE,DESIGN_ONLY,CONTRACT_DEFINED,VERIFIED,false,TASK-133,false,modeling,SOLO_WORKTREE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W18,3,1,TASK-134,SRCREF-00167;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-134_define_experiment_identity_config_data_model_lineage_schema.json,jira/issues/tasks/TASK-134_define_experiment_identity_config_data_model_lineage_schema.md
TASK-135,BAT-238,100238,Task,"[TASK-135] Select/validate experiment tracking, HPO, search-space and persistence tools",EPIC-024,EPIC-024,PHASE-4,P1,DONE,DESIGN_ONLY,CONTRACT_DEFINED,VERIFIED,false,TASK-134,false,release-readiness,SOLO_WORKTREE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W18,3,1,TASK-135,SRCREF-00168;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-135_select_validate_experiment_tracking_hpo_search_space_and_persistence_tools.json,jira/issues/tasks/TASK-135_select_validate_experiment_tracking_hpo_search_space_and_persistence_tools.md
TASK-136,BAT-239,100239,Task,"[TASK-136] Implement hypothesis/experiment queue, isolated worktree, resource and deduplication contracts",EPIC-024,EPIC-024,PHASE-4,P1,DONE,DESIGN_ONLY,CONTRACT_DEFINED,VERIFIED,false,TASK-134;TASK-135,false,release-readiness,SOLO_WORKTREE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W18,3,1,TASK-136,SRCREF-00169;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-136_implement_hypothesis_experiment_queue_isolated_worktree_resource_and_deduplicati.json,jira/issues/tasks/TASK-136_implement_hypothesis_experiment_queue_isolated_worktree_resource_and_deduplicati.md
TASK-137,BAT-240,100240,Task,[TASK-137] Implement immutable judging-rule boundary,EPIC-024,EPIC-024,PHASE-4,P1,DONE,DESIGN_ONLY,CONTRACT_DEFINED,VERIFIED,false,TASK-133;TASK-136,false,validation-promotion,PROTECTED_GATE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W18,3,1,TASK-137,SRCREF-00170;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-137_implement_immutable_judging_rule_boundary.json,jira/issues/tasks/TASK-137_implement_immutable_judging_rule_boundary.md
TASK-138,BAT-241,100241,Task,"[TASK-138] Implement feature/model tournaments, artifact manifests, replay/comparison/adopt-reject evidence flow",EPIC-024,EPIC-024,PHASE-4,P1,DONE,DESIGN_ONLY,CONTRACT_DEFINED,VERIFIED,false,TASK-137,false,serving-product,SOLO_WORKTREE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W18,3,1,TASK-138,SRCREF-00171;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-138_implement_feature_model_tournaments_artifact_manifests_replay_comparison_adopt_r.json,jira/issues/tasks/TASK-138_implement_feature_model_tournaments_artifact_manifests_replay_comparison_adopt_r.md
TASK-139,BAT-242,100242,Task,[TASK-139] Pass corrected autonomous research/tournament governance gate,EPIC-024,EPIC-024,PHASE-4,P1,DONE,DESIGN_ONLY,CONTRACT_DEFINED,VERIFIED,false,TASK-138,true,release-readiness,PROTECTED_GATE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W18,3,1,TASK-139,SRCREF-00172;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-139_pass_corrected_autonomous_research_tournament_governance_gate.json,jira/issues/tasks/TASK-139_pass_corrected_autonomous_research_tournament_governance_gate.md
TASK-140,BAT-243,100243,Task,[TASK-140] Implement common model artifact/runtime interface,EPIC-025,EPIC-025,PHASE-4,P1,DONE,DESIGN_ONLY,FUNCTIONAL_STARTER,VERIFIED,false,TASK-046;TASK-121;TASK-133,false,modeling,SOLO_WORKTREE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W20,3,1,TASK-140,SRCREF-00173;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-140_implement_common_model_artifact_runtime_interface.json,jira/issues/tasks/TASK-140_implement_common_model_artifact_runtime_interface.md
TASK-141,BAT-244,100244,Task,[TASK-141] Implement selected baseline and boosting model starters,EPIC-025,EPIC-025,PHASE-4,P1,DONE,DESIGN_ONLY,FUNCTIONAL_STARTER,VERIFIED,false,TASK-040;TASK-140,false,modeling,SOLO_WORKTREE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W20,3,1,TASK-141,SRCREF-00174;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-141_implement_selected_baseline_and_boosting_model_starters.json,jira/issues/tasks/TASK-141_implement_selected_baseline_and_boosting_model_starters.md
TASK-142,BAT-245,100245,Task,[TASK-142] Implement score/margin/joint-distribution starter,EPIC-025,EPIC-025,PHASE-4,P1,DONE,DESIGN_ONLY,FUNCTIONAL_STARTER,VERIFIED,false,TASK-121;TASK-140,false,modeling,SOLO_WORKTREE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W20,3,1,TASK-142,SRCREF-00175;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-142_implement_score_margin_joint_distribution_starter.json,jira/issues/tasks/TASK-142_implement_score_margin_joint_distribution_starter.md
TASK-143,BAT-246,100246,Task,[TASK-143] Implement calibration/ensemble/uncertainty starter,EPIC-025,EPIC-025,PHASE-4,P1,DONE,DESIGN_ONLY,FUNCTIONAL_STARTER,VERIFIED,false,TASK-127;TASK-141;TASK-142,false,modeling,SOLO_WORKTREE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W20,3,1,TASK-143,SRCREF-00176;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-143_implement_calibration_ensemble_uncertainty_starter.json,jira/issues/tasks/TASK-143_implement_calibration_ensemble_uncertainty_starter.md
TASK-144,BAT-247,100247,Task,[TASK-144] Implement model registry abstraction and immutable metadata,EPIC-025,EPIC-025,PHASE-4,P1,DONE,DESIGN_ONLY,FUNCTIONAL_STARTER,VERIFIED,false,TASK-133;TASK-140,false,modeling,SOLO_WORKTREE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W20,3,1,TASK-144,SRCREF-00177;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-144_implement_model_registry_abstraction_and_immutable_metadata.json,jira/issues/tasks/TASK-144_implement_model_registry_abstraction_and_immutable_metadata.md
TASK-145,BAT-248,100248,Task,[TASK-145] Pass starter forecast-model integration gate,EPIC-025,EPIC-025,PHASE-4,P1,DONE,DESIGN_ONLY,FUNCTIONAL_STARTER,VERIFIED,false,TASK-115;TASK-143;TASK-144,true,modeling,PROTECTED_GATE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W20,3,1,TASK-145,SRCREF-00178;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-145_pass_starter_forecast_model_integration_gate.json,jira/issues/tasks/TASK-145_pass_starter_forecast_model_integration_gate.md
TASK-146,BAT-249,100249,Task,[TASK-146] Select orchestrator based on local operational requirements,EPIC-026,EPIC-026,PHASE-4,P1,DONE,DESIGN_ONLY,INTEGRATED,VERIFIED,false,TASK-139;TASK-145,false,mlops,SOLO_WORKTREE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W21,3,2,TASK-146,SRCREF-00179;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-146_select_orchestrator_based_on_local_operational_requirements.json,jira/issues/tasks/TASK-146_select_orchestrator_based_on_local_operational_requirements.md
TASK-147,BAT-250,100250,Task,[TASK-147] Implement resumable ingestion/QA/quarantine/state workflow,EPIC-026,EPIC-026,PHASE-4,P1,DONE,DESIGN_ONLY,INTEGRATED,VERIFIED,false,TASK-046;TASK-146,false,mlops,SOLO_WORKTREE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W21,3,1,TASK-147,SRCREF-00180;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-147_implement_resumable_ingestion_qa_quarantine_state_workflow.json,jira/issues/tasks/TASK-147_implement_resumable_ingestion_qa_quarantine_state_workflow.md
TASK-148,BAT-251,100251,Task,[TASK-148] Implement feature/train/calibrate/challenger workflow,EPIC-026,EPIC-026,PHASE-4,P1,DONE,DESIGN_ONLY,INTEGRATED,VERIFIED,false,TASK-133;TASK-145;TASK-146,false,mlops,SOLO_WORKTREE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W21,3,1,TASK-148,SRCREF-00181;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-148_implement_feature_train_calibrate_challenger_workflow.json,jira/issues/tasks/TASK-148_implement_feature_train_calibrate_challenger_workflow.md
TASK-149,BAT-252,100252,Task,[TASK-149] Implement promotion/rollback/prediction snapshot workflow,EPIC-026,EPIC-026,PHASE-4,P1,DONE,DESIGN_ONLY,INTEGRATED,VERIFIED,false,TASK-148,false,mlops,PROTECTED_GATE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W21,3,1,TASK-149,SRCREF-00182;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-149_implement_promotion_rollback_prediction_snapshot_workflow.json,jira/issues/tasks/TASK-149_implement_promotion_rollback_prediction_snapshot_workflow.md
TASK-150,BAT-253,100253,Task,[TASK-150] Implement result scoring/postmortem/research-queue workflow,EPIC-026,EPIC-026,PHASE-4,P1,DONE,DESIGN_ONLY,INTEGRATED,VERIFIED,false,TASK-139;TASK-149,false,mlops,SOLO_WORKTREE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W21,3,1,TASK-150,SRCREF-00183;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-150_implement_result_scoring_postmortem_research_queue_workflow.json,jira/issues/tasks/TASK-150_implement_result_scoring_postmortem_research_queue_workflow.md
TASK-151,BAT-254,100254,Task,[TASK-151] Pass weekly pipeline idempotency/resume gate,EPIC-026,EPIC-026,PHASE-4,P1,DONE,DESIGN_ONLY,INTEGRATED,VERIFIED,false,TASK-147;TASK-150,true,mlops,PROTECTED_GATE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W21,3,1,TASK-151,SRCREF-00184;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-151_pass_weekly_pipeline_idempotency_resume_gate.json,jira/issues/tasks/TASK-151_pass_weekly_pipeline_idempotency_resume_gate.md
TASK-152,BAT-255,100255,Task,[TASK-152] Freeze snapshot-serving API contract,EPIC-027,EPIC-027,PHASE-4,P1,DONE,DESIGN_ONLY,INTEGRATED,VERIFIED,false,TASK-151,false,serving-product,SHARED_CONTRACT,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W22,3,1,TASK-152,SRCREF-00185;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-152_freeze_snapshot_serving_api_contract.json,jira/issues/tasks/TASK-152_freeze_snapshot_serving_api_contract.md
TASK-153,BAT-256,100256,Task,[TASK-153] Select product framework against actual requirements,EPIC-027,EPIC-027,PHASE-4,P1,DONE,DESIGN_ONLY,INTEGRATED,VERIFIED,false,TASK-152,false,serving-product,SOLO_WORKTREE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W22,3,1,TASK-153,SRCREF-00186;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-153_select_product_framework_against_actual_requirements.json,jira/issues/tasks/TASK-153_select_product_framework_against_actual_requirements.md
TASK-154,BAT-257,100257,Task,[TASK-154] Implement A&M forecast dashboard starter,EPIC-027,EPIC-027,PHASE-4,P1,DONE,DESIGN_ONLY,INTEGRATED,VERIFIED,false,TASK-115;TASK-145;TASK-152;TASK-153,false,serving-product,SOLO_WORKTREE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W22,3,1,TASK-154,SRCREF-00187;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-154_implement_a_and_m_forecast_dashboard_starter.json,jira/issues/tasks/TASK-154_implement_a_and_m_forecast_dashboard_starter.md
TASK-155,BAT-258,100258,Task,[TASK-155] Implement uncertainty/BAS/availability/matchup explanation views,EPIC-027,EPIC-027,PHASE-4,P1,DONE,DESIGN_ONLY,INTEGRATED,VERIFIED,false,TASK-154,false,bas-science,SOLO_WORKTREE,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W22,3,1,TASK-155,SRCREF-00188;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-155_implement_uncertainty_bas_availability_matchup_explanation_views.json,jira/issues/tasks/TASK-155_implement_uncertainty_bas_availability_matchup_explanation_views.md
