requirement_id,constraint_class,lifecycle_status,acceptance_control_ids,acceptance_state,owner_wave,threshold_refs,evidence_artifact,notes
REQ-735,A,COMPLETE_W23,AC-039;AC-055;AC-056,VERIFIED_W23_POLICY,W23+,,src/aggie_analytics/operations/retention.py;docs/operations/BACKUP_RESTORE_RETENTION_RUNBOOK.md,Protected immutable histories are non-auto-delete.
REQ-736,A,COMPLETE_W23,AC-038;AC-055;AC-056,VERIFIED_W23_FAIL_HONEST,W23,THR-011;THR-012,tools/validate_w23_operations.py;governance/W23_ADAPTIVE_REVIEW.md,W23 cannot clear or advance while AC-038 is blocked.
REQ-737,A,COMPLETE_W24,AC-233;AC-055;AC-056,VERIFIED_W24_CONTROLLED_OVERRIDE,W24-W25,THR-011;THR-012,governance/W24_ADAPTIVE_REVIEW.md;docs/architecture/W24_FINAL_ARCHITECTURE_CHALLENGE.md,Sequencing override only; W23 target evidence remains blocked.
REQ-738,A,COMPLETE_W24,AC-229;AC-055;AC-056,VERIFIED_W24_REFERENCE,W24,,src/aggie_analytics/readiness/e2e.py;tests/test_w24_readiness.py,Cross-layer synthetic E2E.
REQ-739,A,COMPLETE_W24,AC-229;AC-055;AC-056,VERIFIED_W24_FAIL_HONEST,W24-W25,,docs/readiness/W24_END_TO_END_READINESS.md;tests/test_w24_readiness.py,Readiness explicitly differs from empirical replay.
REQ-740,A,COMPLETE_W24,AC-230;AC-011;AC-012,VERIFIED_W24_REFERENCE,W24+,,src/aggie_analytics/temporal/eligibility.py;tests/test_w24_readiness.py,Target-game output identity guard.
REQ-741,A,COMPLETE_W24,AC-231;AC-057;AC-058;AC-059,VERIFIED_W24_CURRENT_RESEARCH,W24,,docs/data_research/w24/SOURCE_REFRESH_DELTA.csv;docs/data_research/w24/SOURCE_RESEARCH_LOG.csv,Targeted current source refresh.
REQ-742,A,COMPLETE_W24,AC-231;AC-009;AC-010,VERIFIED_W24_PROVENANCE,W24+,,docs/data_research/w24/SOURCE_REFRESH_DELTA.csv,Shared upstream cannot count as independent corroboration.
REQ-743,A,COMPLETE_W24,AC-231;AC-013;AC-059,VERIFIED_W24_SOURCE_GOVERNANCE,W24+,,docs/data_research/w24/SOURCE_REFRESH_DELTA.csv,Weather access/history semantics documented.
REQ-744,A,COMPLETE_W24,AC-232;AC-055;AC-056,VERIFIED_W24_ARCHITECTURE_AUDIT,W24,,docs/architecture/W24_FINAL_ARCHITECTURE_CHALLENGE.md,Major decisions classified.
REQ-745,A,ACTIVE_CARRIED_W25,AC-233;AC-234;AC-038,CARRIED_TO_W25_UNRESOLVED_TARGET_HARDWARE,W24-W25,THR-011;THR-012,governance/NEXT_WAVE.md;docs/architecture/W24_FINAL_ARCHITECTURE_CHALLENGE.md,W25 cannot overstate local production readiness if target evidence remains absent.
