id,section,section_title,obligation,status,evidence,validation,verification_note
MPR-50-007,50,EXISTING FILE INTEGRATION,Do not gratuitously rewrite unrelated files.,CONTROL_IMPLEMENTED,instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md;instructions/audit/existing_control_alignment.csv,VAL-ACTIVE-CONTROLS,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-51-001,51,GITHUB ENFORCEMENT RECOMMENDATIONS,Distinguish documentation-only policies from technically enforceable controls.,CONTROL_IMPLEMENTED,instructions/19_GITHUB_ENFORCEMENT_RECOMMENDATIONS.md;instructions/policies/github_enforcement.json;instructions/templates/GITHUB_ENFORCEMENT_ACTIVATION_CHECKLIST.md,VAL-GITHUB-ENFORCEMENT,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-51-002,51,GITHUB ENFORCEMENT RECOMMENDATIONS,"Recommend protected main, required CI, secret scanning, dependency review, CodeQL, PR template, CODEOWNERS where useful, merge settings, and automatic branch deletion.",CONTROL_IMPLEMENTED,instructions/19_GITHUB_ENFORCEMENT_RECOMMENDATIONS.md;instructions/policies/github_enforcement.json;instructions/templates/GITHUB_ENFORCEMENT_ACTIVATION_CHECKLIST.md;instructions/11_PULL_REQUEST_REVIEW_MERGE_AND_CLEANUP.md;.github/pull_request_template.md;instructions/09_GIT_REPOSITORY_SAFETY_AND_RECOVERY.md;instructions/10_BRANCH_WORKTREE_AND_COMMIT_POLICY.md;instructions/runbooks/REPOSITORY_IDENTITY_AND_REMOTE_RECONCILIATION.md,VAL-GITHUB-ENFORCEMENT;VAL-PR-LIFECYCLE;VAL-GIT-POLICY;VAL-WORKTREE-POLICY;VAL-TESTING-POLICY;VAL-DOD;VAL-SECURITY-POLICY;VAL-SECRET,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-51-003,51,GITHUB ENFORCEMENT RECOMMENDATIONS,Prioritize enforcement rollout for the empty/uninitialized remote.,CONTROL_IMPLEMENTED_EXTERNAL_ACTIVATION_REQUIRED,instructions/19_GITHUB_ENFORCEMENT_RECOMMENDATIONS.md;instructions/policies/github_enforcement.json;instructions/templates/GITHUB_ENFORCEMENT_ACTIVATION_CHECKLIST.md;instructions/09_GIT_REPOSITORY_SAFETY_AND_RECOVERY.md;instructions/10_BRANCH_WORKTREE_AND_COMMIT_POLICY.md;instructions/runbooks/REPOSITORY_IDENTITY_AND_REMOTE_RECONCILIATION.md,VAL-GITHUB-ENFORCEMENT;VAL-GIT-POLICY;VAL-WORKTREE-POLICY,"The durable control is implemented, but activation or direct verification of the referenced live Windows/GitHub/Jira state requires the correct local checkout, authorized account, or explicit high-risk approval. No value was invented."
MPR-51-004,51,GITHUB ENFORCEMENT RECOMMENDATIONS,Do not apply remote settings before trusted history and main exist.,CONTROL_IMPLEMENTED_EXTERNAL_ACTIVATION_REQUIRED,instructions/19_GITHUB_ENFORCEMENT_RECOMMENDATIONS.md;instructions/policies/github_enforcement.json;instructions/templates/GITHUB_ENFORCEMENT_ACTIVATION_CHECKLIST.md;instructions/09_GIT_REPOSITORY_SAFETY_AND_RECOVERY.md;instructions/10_BRANCH_WORKTREE_AND_COMMIT_POLICY.md;instructions/runbooks/REPOSITORY_IDENTITY_AND_REMOTE_RECONCILIATION.md,VAL-GITHUB-ENFORCEMENT;VAL-GIT-POLICY;VAL-WORKTREE-POLICY,"The durable control is implemented, but activation or direct verification of the referenced live Windows/GitHub/Jira state requires the correct local checkout, authorized account, or explicit high-risk approval. No value was invented."
MPR-51-005,51,GITHUB ENFORCEMENT RECOMMENDATIONS,Do not require human approval for every trivial change when risk-based automation suffices.,CONTROL_IMPLEMENTED,instructions/19_GITHUB_ENFORCEMENT_RECOMMENDATIONS.md;instructions/policies/github_enforcement.json;instructions/templates/GITHUB_ENFORCEMENT_ACTIVATION_CHECKLIST.md,VAL-GITHUB-ENFORCEMENT,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-51-006,51,GITHUB ENFORCEMENT RECOMMENDATIONS,Use the autonomy-risk model for enforcement.,CONTROL_IMPLEMENTED,instructions/19_GITHUB_ENFORCEMENT_RECOMMENDATIONS.md;instructions/policies/github_enforcement.json;instructions/templates/GITHUB_ENFORCEMENT_ACTIVATION_CHECKLIST.md,VAL-GITHUB-ENFORCEMENT,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-51-007,51,GITHUB ENFORCEMENT RECOMMENDATIONS,Provide an activation checklist and verification cadence.,CONTROL_IMPLEMENTED,instructions/19_GITHUB_ENFORCEMENT_RECOMMENDATIONS.md;instructions/policies/github_enforcement.json;instructions/templates/GITHUB_ENFORCEMENT_ACTIVATION_CHECKLIST.md,VAL-GITHUB-ENFORCEMENT,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-52-001,52,PROFESSIONAL ENGINEERING STANDARD,Use professional engineering judgment for choices not explicitly defined.,CONTROL_IMPLEMENTED,instructions/01_PROJECT_IDENTITY_AND_HANDOFF.md;instructions/04_AUTONOMOUS_OPERATING_CONTRACT.md;instructions/06_TASK_EXECUTION_AND_MEANINGFUL_PROGRESS.md,VAL-OPERATING-STANDARD,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-52-002,52,PROFESSIONAL ENGINEERING STANDARD,"Optimize for correctness, traceability, progress, recoverability, clean history, reliable autonomy, evidence, maintainability, and minimal complexity.",CONTROL_IMPLEMENTED,instructions/01_PROJECT_IDENTITY_AND_HANDOFF.md;instructions/04_AUTONOMOUS_OPERATING_CONTRACT.md;instructions/06_TASK_EXECUTION_AND_MEANINGFUL_PROGRESS.md,VAL-OPERATING-STANDARD,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-52-003,52,PROFESSIONAL ENGINEERING STANDARD,"Do not optimize for maximum files, tests, tickets, branches, PRs, or documentation.",CONTROL_IMPLEMENTED,instructions/01_PROJECT_IDENTITY_AND_HANDOFF.md;instructions/04_AUTONOMOUS_OPERATING_CONTRACT.md;instructions/06_TASK_EXECUTION_AND_MEANINGFUL_PROGRESS.md;instructions/09_GIT_REPOSITORY_SAFETY_AND_RECOVERY.md;instructions/10_BRANCH_WORKTREE_AND_COMMIT_POLICY.md;instructions/runbooks/REPOSITORY_IDENTITY_AND_REMOTE_RECONCILIATION.md;instructions/12_CI_TESTING_EVIDENCE_AND_DEFINITION_OF_DONE.md;instructions/policies/definition_of_done.json,VAL-OPERATING-STANDARD;VAL-GIT-POLICY;VAL-WORKTREE-POLICY;VAL-TESTING-POLICY;VAL-DOD,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-52-004,52,PROFESSIONAL ENGINEERING STANDARD,"Require senior-engineering standards for reviewability, security, and recoverability.",CONTROL_IMPLEMENTED,instructions/01_PROJECT_IDENTITY_AND_HANDOFF.md;instructions/04_AUTONOMOUS_OPERATING_CONTRACT.md;instructions/06_TASK_EXECUTION_AND_MEANINGFUL_PROGRESS.md;instructions/13_SECURITY_SECRETS_DATA_RIGHTS_AND_DEPENDENCIES.md;instructions/policies/security_policy.json,VAL-OPERATING-STANDARD;VAL-SECURITY-POLICY;VAL-SECRET,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-53-001,53,FLEXIBILITY AND IMPROVEMENT AUTHORITY,Allow discovery of better structures and missing categories.,CONTROL_IMPLEMENTED,instructions/15_ARCHITECTURE_DOCUMENTATION_RELEASE_AND_ROLLBACK.md;instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md,VAL-CHANGE-CONTROL,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-53-002,53,FLEXIBILITY AND IMPROVEMENT AUTHORITY,Consolidate weak or unnecessary prompt suggestions when materially better.,CONTROL_IMPLEMENTED,instructions/15_ARCHITECTURE_DOCUMENTATION_RELEASE_AND_ROLLBACK.md;instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md,VAL-CHANGE-CONTROL,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-53-003,53,FLEXIBILITY AND IMPROVEMENT AUTHORITY,Identify repository contradictions and missing safeguards.,CONTROL_IMPLEMENTED,instructions/15_ARCHITECTURE_DOCUMENTATION_RELEASE_AND_ROLLBACK.md;instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md,VAL-CHANGE-CONTROL,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-53-004,53,FLEXIBILITY AND IMPROVEMENT AUTHORITY,Add important runbooks and machine contracts.,CONTROL_IMPLEMENTED,instructions/15_ARCHITECTURE_DOCUMENTATION_RELEASE_AND_ROLLBACK.md;instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md,VAL-CHANGE-CONTROL,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-53-005,53,FLEXIBILITY AND IMPROVEMENT AUTHORITY,Modify the proposed directory structure when justified.,CONTROL_IMPLEMENTED,instructions/15_ARCHITECTURE_DOCUMENTATION_RELEASE_AND_ROLLBACK.md;instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md,VAL-CHANGE-CONTROL,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-53-006,53,FLEXIBILITY AND IMPROVEMENT AUTHORITY,Document important deviations and rationale.,CONTROL_IMPLEMENTED,instructions/15_ARCHITECTURE_DOCUMENTATION_RELEASE_AND_ROLLBACK.md;instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md,VAL-CHANGE-CONTROL,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-53-007,53,FLEXIBILITY AND IMPROVEMENT AUTHORITY,Do not follow a weaker design merely because it appeared as an example.,CONTROL_IMPLEMENTED,instructions/15_ARCHITECTURE_DOCUMENTATION_RELEASE_AND_ROLLBACK.md;instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md,VAL-CHANGE-CONTROL,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-53-008,53,FLEXIBILITY AND IMPROVEMENT AUTHORITY,Keep improvements subject to protected governance and change control.,CONTROL_IMPLEMENTED,instructions/15_ARCHITECTURE_DOCUMENTATION_RELEASE_AND_ROLLBACK.md;instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md,VAL-CHANGE-CONTROL,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-54-001,54,REQUIRED FINAL VALIDATION,"Audit correct understanding of the final W25 handoff, no-W26 boundary, and protected rules.",CONTROL_IMPLEMENTED,instructions/24_FINAL_VALIDATION_REPORT.md;tools/validate_autonomous_controls.py;tests/test_autonomous_controls.py;tests/test_jira_control_plane.py;tests/test_instructions_pack.py;instructions/16_PARALLELISM_RESOURCES_CONTEXT_AND_HANDOFF.md;instructions/policies/parallelism_policy.json;instructions/templates/HANDOFF_RECORD.md,VAL-FINAL;VAL-PARALLELISM;VAL-HANDOFF;VAL-NO-W26;VAL-PROTECTED;VAL-AUDIT;VAL-CONTROL-PLANE,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-54-002,54,REQUIRED FINAL VALIDATION,"Verify one clear entrypoint, category coverage, no contradictions, and no unnecessary duplicate rules.",CONTROL_IMPLEMENTED,instructions/24_FINAL_VALIDATION_REPORT.md;tools/validate_autonomous_controls.py;tests/test_autonomous_controls.py;tests/test_jira_control_plane.py;tests/test_instructions_pack.py,VAL-FINAL,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-54-003,54,REQUIRED FINAL VALIDATION,"Verify Jira selection, hierarchy/dependency reading, plan traceability, local mirror, statuses, and anti-spam.",CONTROL_IMPLEMENTED,instructions/24_FINAL_VALIDATION_REPORT.md;tools/validate_autonomous_controls.py;tests/test_autonomous_controls.py;tests/test_jira_control_plane.py;tests/test_instructions_pack.py;instructions/07_JIRA_OPERATING_CONTRACT.md;instructions/08_LOCAL_JIRA_MIRROR_AND_SYNC.md;instructions/policies/jira_operating_policy.json,VAL-FINAL;VAL-JIRA-POLICY;VAL-JIRA;VAL-TASK-SELECTION,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-54-004,54,REQUIRED FINAL VALIDATION,"Verify Git reconciliation, branches, worktrees, PR lifecycle, micro-PR prevention, dirty recovery, cleanup, and CI.",CONTROL_IMPLEMENTED,instructions/24_FINAL_VALIDATION_REPORT.md;tools/validate_autonomous_controls.py;tests/test_autonomous_controls.py;tests/test_jira_control_plane.py;tests/test_instructions_pack.py;instructions/11_PULL_REQUEST_REVIEW_MERGE_AND_CLEANUP.md;instructions/19_GITHUB_ENFORCEMENT_RECOMMENDATIONS.md;.github/pull_request_template.md,VAL-FINAL;VAL-PR-LIFECYCLE;VAL-GITHUB-ENFORCEMENT;VAL-GIT-POLICY;VAL-WORKTREE-POLICY;VAL-TESTING-POLICY;VAL-DOD;VAL-LOOP-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-54-005,54,REQUIRED FINAL VALIDATION,"Verify meaningful progress, anti-loop, anti-overengineering, blockers, parallelism, and session recovery.",CONTROL_IMPLEMENTED,instructions/24_FINAL_VALIDATION_REPORT.md;tools/validate_autonomous_controls.py;tests/test_autonomous_controls.py;tests/test_jira_control_plane.py;tests/test_instructions_pack.py;instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/18_OPERATIONAL_RUNBOOKS.md;instructions/policies/loop_and_retry_policy.json,VAL-FINAL;VAL-LOOP-POLICY;VAL-BLOCKER-POLICY;VAL-OVERENGINEERING;VAL-PARALLELISM;VAL-HANDOFF,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-54-006,54,REQUIRED FINAL VALIDATION,"Verify testing tiers, Definition of Done, architecture change, security/secrets, and data/ML governance.",CONTROL_IMPLEMENTED,instructions/24_FINAL_VALIDATION_REPORT.md;tools/validate_autonomous_controls.py;tests/test_autonomous_controls.py;tests/test_jira_control_plane.py;tests/test_instructions_pack.py;instructions/12_CI_TESTING_EVIDENCE_AND_DEFINITION_OF_DONE.md;instructions/policies/definition_of_done.json;instructions/catalogs/validation_command_catalog.json,VAL-FINAL;VAL-TESTING-POLICY;VAL-DOD;VAL-SECURITY-POLICY;VAL-SECRET;VAL-ARCHITECTURE-CHANGE;VAL-DOCUMENTATION-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-54-007,54,REQUIRED FINAL VALIDATION,Verify all internal links and referenced repository paths.,CONTROL_IMPLEMENTED,instructions/24_FINAL_VALIDATION_REPORT.md;tools/validate_autonomous_controls.py;tests/test_autonomous_controls.py;tests/test_jira_control_plane.py;tests/test_instructions_pack.py,VAL-FINAL,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-54-008,54,REQUIRED FINAL VALIDATION,Verify manifest and atomic compliance coverage.,CONTROL_IMPLEMENTED,instructions/24_FINAL_VALIDATION_REPORT.md;tools/validate_autonomous_controls.py;tests/test_autonomous_controls.py;tests/test_jira_control_plane.py;tests/test_instructions_pack.py;instructions/03_REPOSITORY_ARCHITECTURE_AND_NAVIGATION.md;instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md;instructions/manifest.json,VAL-FINAL;VAL-MANIFEST;VAL-READ-BUDGET,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-54-009,54,REQUIRED FINAL VALIDATION,Verify no secrets or .env.,CONTROL_IMPLEMENTED,instructions/24_FINAL_VALIDATION_REPORT.md;tools/validate_autonomous_controls.py;tests/test_autonomous_controls.py;tests/test_jira_control_plane.py;tests/test_instructions_pack.py;instructions/13_SECURITY_SECRETS_DATA_RIGHTS_AND_DEPENDENCIES.md;instructions/policies/security_policy.json,VAL-FINAL;VAL-SECURITY-POLICY;VAL-SECRET,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-54-010,54,REQUIRED FINAL VALIDATION,"Verify ZIP opens, has safe members, extracts, matches canonical content, and revalidates.",CONTROL_IMPLEMENTED,instructions/24_FINAL_VALIDATION_REPORT.md;tools/validate_autonomous_controls.py;tests/test_autonomous_controls.py;tests/test_jira_control_plane.py;tests/test_instructions_pack.py;instructions/12_CI_TESTING_EVIDENCE_AND_DEFINITION_OF_DONE.md;instructions/policies/definition_of_done.json;instructions/catalogs/validation_command_catalog.json,VAL-FINAL;VAL-TESTING-POLICY;VAL-DOD;VAL-PACKAGE;VAL-PACKAGE-REPOSITORY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-54-011,54,REQUIRED FINAL VALIDATION,Verify relevant tests and repository validators pass.,CONTROL_IMPLEMENTED,instructions/24_FINAL_VALIDATION_REPORT.md;tools/validate_autonomous_controls.py;tests/test_autonomous_controls.py;tests/test_jira_control_plane.py;tests/test_instructions_pack.py;instructions/12_CI_TESTING_EVIDENCE_AND_DEFINITION_OF_DONE.md;instructions/policies/definition_of_done.json;instructions/catalogs/validation_command_catalog.json,VAL-FINAL;VAL-TESTING-POLICY;VAL-DOD,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-54-012,54,REQUIRED FINAL VALIDATION,Record any external activation gap explicitly rather than claiming it complete.,CONTROL_IMPLEMENTED_EXTERNAL_ACTIVATION_REQUIRED,instructions/24_FINAL_VALIDATION_REPORT.md;tools/validate_autonomous_controls.py;tests/test_autonomous_controls.py;tests/test_jira_control_plane.py;tests/test_instructions_pack.py;instructions/04_AUTONOMOUS_OPERATING_CONTRACT.md;instructions/06_TASK_EXECUTION_AND_MEANINGFUL_PROGRESS.md;instructions/templates/TASK_EXECUTION_PACKET.md,VAL-FINAL;VAL-EXECUTION-LOOP;VAL-MEANINGFUL-PROGRESS;VAL-AUDIT;VAL-CONTROL-PLANE,"The durable control is implemented, but activation or direct verification of the referenced live Windows/GitHub/Jira state requires the correct local checkout, authorized account, or explicit high-risk approval. No value was invented."
